zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
45688,38.72999,-82.53036,Waterloo,OH,Ohio,TRUE,,608,5,39087,Lawrence,"{'39053':3.79,'39087':96.21}",Lawrence|Gallia,39087|39053,FALSE,FALSE,America/New_York
45690,39.13139,-83.01685,Waverly,OH,Ohio,TRUE,,15599,38.7,39131,Pike,"{'39131':89.26,'39141':10.74}",Pike|Ross,39131|39141,FALSE,FALSE,America/New_York
45692,39.11457,-82.54061,Wellston,OH,Ohio,TRUE,,8731,41.4,39079,Jackson,{'39079':100},Jackson,39079,FALSE,FALSE,America/New_York
45693,38.81007,-83.53669,West Union,OH,Ohio,TRUE,,8691,27.4,39001,Adams,{'39001':100},Adams,39001,FALSE,FALSE,America/New_York
45694,38.74733,-82.7822,Wheelersburg,OH,Ohio,TRUE,,11618,65.8,39145,Scioto,{'39145':100},Scioto,39145,FALSE,FALSE,America/New_York
45695,39.15943,-82.36917,Wilkesville,OH,Ohio,TRUE,,657,7.1,39163,Vinton,{'39163':100},Vinton,39163,FALSE,FALSE,America/New_York
45696,38.60595,-82.45039,Willow Wood,OH,Ohio,TRUE,,1595,15.4,39087,Lawrence,{'39087':100},Lawrence,39087,FALSE,FALSE,America/New_York
45697,38.93391,-83.66522,Winchester,OH,Ohio,TRUE,,4759,18.3,39071,Highland,"{'39001':65.82,'39015':24.95,'39071':9.24}",Highland|Adams|Brown,39071|39001|39015,FALSE,FALSE,America/New_York
45698,39.28581,-82.39259,Zaleski,OH,Ohio,TRUE,,305,35.6,39163,Vinton,{'39163':100},Vinton,39163,FALSE,FALSE,America/New_York
45701,39.31358,-82.08214,Athens,OH,Ohio,TRUE,,35704,88.9,39009,Athens,{'39009':100},Athens,39009,FALSE,FALSE,America/New_York
45710,39.19803,-82.22951,Albany,OH,Ohio,TRUE,,5222,21.2,39163,Vinton,"{'39009':62.93,'39105':28.14,'39163':8.93}",Vinton|Athens|Meigs,39163|39009|39105,FALSE,FALSE,America/New_York
45711,39.42451,-81.92992,Amesville,OH,Ohio,TRUE,,1232,8.4,39009,Athens,"{'39009':84.57,'39115':4.22,'39167':11.21}",Athens|Morgan|Washington,39009|39115|39167,FALSE,FALSE,America/New_York
45714,39.31734,-81.61891,Belpre,OH,Ohio,TRUE,,9388,111.5,39167,Washington,{'39167':100},Washington,39167,FALSE,FALSE,America/New_York
45715,39.60458,-81.62985,Beverly,OH,Ohio,TRUE,,2440,23.8,39167,Washington,"{'39115':25.82,'39121':5.25,'39167':68.94}",Washington|Noble|Morgan,39167|39121|39115,FALSE,FALSE,America/New_York
45716,39.46286,-82.18176,Buchtel,OH,Ohio,TRUE,,474,466.2,39009,Athens,{'39009':100},Athens,39009,FALSE,FALSE,America/New_York
45719,39.40007,-82.12608,Chauncey,OH,Ohio,TRUE,,1019,570.6,39009,Athens,{'39009':100},Athens,39009,FALSE,FALSE,America/New_York
45721,39.56546,-81.58439,Coal Run,OH,Ohio,TRUE,,34,218.6,39167,Washington,{'39167':100},Washington,39167,FALSE,FALSE,America/New_York
45723,39.22297,-81.82739,Coolville,OH,Ohio,TRUE,,3481,21.9,39009,Athens,"{'39009':86.9,'39105':10.75,'39167':2.35}",Athens|Washington|Meigs,39009|39167|39105,FALSE,FALSE,America/New_York
45724,39.3811,-81.79193,Cutler,OH,Ohio,TRUE,,2113,12.6,39167,Washington,{'39167':100},Washington,39167,FALSE,FALSE,America/New_York
45727,39.64399,-81.4848,Dexter City,OH,Ohio,TRUE,,401,6.4,39121,Noble,{'39121':100},Noble,39121,FALSE,FALSE,America/New_York
45729,39.41359,-81.60784,Fleming,OH,Ohio,TRUE,,1351,19.5,39167,Washington,{'39167':100},Washington,39167,FALSE,FALSE,America/New_York
45732,39.5152,-82.0673,Glouster,OH,Ohio,TRUE,,4438,24.7,39009,Athens,"{'39009':78.48,'39115':18.07,'39127':3.45}",Athens|Perry|Morgan,39009|39127|39115,FALSE,FALSE,America/New_York
45734,39.63875,-81.18571,Graysville,OH,Ohio,TRUE,,466,6.1,39111,Monroe,{'39111':100},Monroe,39111,FALSE,FALSE,America/New_York
45735,39.25475,-81.92457,Guysville,OH,Ohio,TRUE,,1562,13.3,39009,Athens,{'39009':100},Athens,39009,FALSE,FALSE,America/New_York
45740,39.47702,-82.07947,Jacksonville,OH,Ohio,TRUE,,383,544.7,39009,Athens,{'39009':100},Athens,39009,FALSE,FALSE,America/New_York
45741,39.06483,-82.2523,Langsville,OH,Ohio,TRUE,,662,8.3,39105,Meigs,{'39105':100},Meigs,39105,FALSE,FALSE,America/New_York
45742,39.28549,-81.72907,Little Hocking,OH,Ohio,TRUE,,2840,43.1,39167,Washington,"{'39009':2.65,'39167':97.35}",Washington|Athens,39167|39009,FALSE,FALSE,America/New_York
45743,39.07618,-81.84989,Long Bottom,OH,Ohio,TRUE,,1864,15.2,39105,Meigs,{'39105':100},Meigs,39105,FALSE,FALSE,America/New_York
45744,39.53769,-81.50407,Lowell,OH,Ohio,TRUE,,2747,19.4,39167,Washington,"{'39121':1.47,'39167':98.53}",Washington|Noble,39167|39121,FALSE,FALSE,America/New_York
45745,39.61622,-81.32979,Lower Salem,OH,Ohio,TRUE,,1618,5.9,39167,Washington,"{'39111':13.77,'39121':30.35,'39167':55.88}",Washington|Noble|Monroe,39167|39121|39111,FALSE,FALSE,America/New_York
45746,39.60991,-81.45918,Macksburg,OH,Ohio,TRUE,,415,10.1,39167,Washington,"{'39121':12.7,'39167':87.3}",Washington|Noble,39167|39121,FALSE,FALSE,America/New_York
45750,39.43134,-81.42222,Marietta,OH,Ohio,TRUE,,26906,96.5,39167,Washington,{'39167':100},Washington,39167,FALSE,FALSE,America/New_York
45760,39.01613,-82.12329,Middleport,OH,Ohio,TRUE,,3823,76.8,39105,Meigs,{'39105':100},Meigs,39105,FALSE,FALSE,America/New_York
45761,39.42651,-82.09102,Millfield,OH,Ohio,TRUE,,1843,20.3,39009,Athens,{'39009':100},Athens,39009,FALSE,FALSE,America/New_York
45764,39.44972,-82.24418,Nelsonville,OH,Ohio,TRUE,,9418,45.2,39009,Athens,"{'39009':80.33,'39073':19.67}",Athens|Hocking,39009|39073,FALSE,FALSE,America/New_York
45766,39.32282,-82.25938,New Marshfield,OH,Ohio,TRUE,,1000,18.1,39009,Athens,"{'39009':95.15,'39163':4.85}",Athens|Vinton,39009|39163,FALSE,FALSE,America/New_York
45767,39.54029,-81.13416,New Matamoras,OH,Ohio,TRUE,,2489,9.5,39167,Washington,"{'39111':18.93,'39167':81.07}",Washington|Monroe,39167|39111,FALSE,FALSE,America/New_York
45768,39.41031,-81.27091,Newport,OH,Ohio,TRUE,,1449,22,39167,Washington,{'39167':100},Washington,39167,FALSE,FALSE,America/New_York
45769,39.10646,-82.04823,Pomeroy,OH,Ohio,TRUE,,7058,24.4,39105,Meigs,{'39105':100},Meigs,39105,FALSE,FALSE,America/New_York
45770,38.98347,-81.80049,Portland,OH,Ohio,TRUE,,596,11.7,39105,Meigs,{'39105':100},Meigs,39105,FALSE,FALSE,America/New_York
45771,38.98139,-81.89771,Racine,OH,Ohio,TRUE,,3433,21.5,39105,Meigs,{'39105':100},Meigs,39105,FALSE,FALSE,America/New_York
45772,39.14242,-81.8252,Reedsville,OH,Ohio,TRUE,,1623,19.2,39105,Meigs,{'39105':100},Meigs,39105,FALSE,FALSE,America/New_York
45773,39.45849,-81.26731,Reno,OH,Ohio,TRUE,,70,6.7,39167,Washington,{'39167':100},Washington,39167,FALSE,FALSE,America/New_York
45775,39.0829,-82.15425,Rutland,OH,Ohio,TRUE,,1159,16.7,39105,Meigs,{'39105':100},Meigs,39105,FALSE,FALSE,America/New_York
45776,39.18708,-82.02045,Shade,OH,Ohio,TRUE,,786,15,39105,Meigs,"{'39009':41.57,'39105':58.43}",Meigs|Athens,39105|39009,FALSE,FALSE,America/New_York
45778,39.34708,-81.89315,Stewart,OH,Ohio,TRUE,,821,13,39009,Athens,{'39009':100},Athens,39009,FALSE,FALSE,America/New_York
45779,38.99819,-81.97175,Syracuse,OH,Ohio,TRUE,,753,400.2,39105,Meigs,{'39105':100},Meigs,39105,FALSE,FALSE,America/New_York
45780,39.36638,-82.13108,The Plains,OH,Ohio,TRUE,,3176,497.3,39009,Athens,{'39009':100},Athens,39009,FALSE,FALSE,America/New_York
45782,39.48596,-82.07952,Trimble,OH,Ohio,TRUE,,492,240.7,39009,Athens,{'39009':100},Athens,39009,FALSE,FALSE,America/New_York
45784,39.38715,-81.68722,Vincent,OH,Ohio,TRUE,,3402,34.9,39167,Washington,{'39167':100},Washington,39167,FALSE,FALSE,America/New_York
45786,39.50244,-81.65368,Waterford,OH,Ohio,TRUE,,3617,19.2,39167,Washington,"{'39115':2.52,'39167':97.48}",Washington|Morgan,39167|39115,FALSE,FALSE,America/New_York
45787,39.46919,-81.63163,Watertown,OH,Ohio,TRUE,,63,392.4,39167,Washington,{'39167':100},Washington,39167,FALSE,FALSE,America/New_York
45788,39.51363,-81.36685,Whipple,OH,Ohio,TRUE,,1298,12.6,39167,Washington,{'39167':100},Washington,39167,FALSE,FALSE,America/New_York
45789,39.55154,-81.25683,Wingett Run,OH,Ohio,TRUE,,150,6,39167,Washington,"{'39111':11.3,'39167':88.7}",Washington|Monroe,39167|39111,FALSE,FALSE,America/New_York
45801,40.77558,-84.03697,Lima,OH,Ohio,TRUE,,22688,217.3,39003,Allen,{'39003':100},Allen,39003,FALSE,FALSE,America/New_York
45804,40.71468,-84.06626,Lima,OH,Ohio,TRUE,,15665,279.9,39003,Allen,{'39003':100},Allen,39003,FALSE,FALSE,America/New_York
45805,40.72874,-84.16468,Lima,OH,Ohio,TRUE,,23285,577.7,39003,Allen,{'39003':100},Allen,39003,FALSE,FALSE,America/New_York
45806,40.6752,-84.12438,Lima,OH,Ohio,TRUE,,10608,71.8,39003,Allen,"{'39003':76.43,'39011':23.57}",Allen|Auglaize,39003|39011,FALSE,FALSE,America/New_York
45807,40.80636,-84.17079,Lima,OH,Ohio,TRUE,,12407,62.1,39003,Allen,{'39003':100},Allen,39003,FALSE,FALSE,America/New_York
45808,40.83163,-83.97232,Beaverdam,OH,Ohio,TRUE,,363,253.4,39003,Allen,{'39003':100},Allen,39003,FALSE,FALSE,America/New_York
45809,40.84563,-84.18741,Gomer,OH,Ohio,TRUE,,163,238.4,39003,Allen,{'39003':100},Allen,39003,FALSE,FALSE,America/New_York
45810,40.77679,-83.81205,Ada,OH,Ohio,TRUE,,8230,52.2,39065,Hardin,"{'39003':2.58,'39063':2.62,'39065':94.8}",Hardin|Hancock|Allen,39065|39063|39003,FALSE,FALSE,America/New_York
45812,40.68519,-83.80944,Alger,OH,Ohio,TRUE,,1973,18.8,39065,Hardin,{'39065':100},Hardin,39065,FALSE,FALSE,America/New_York
45813,41.18985,-84.73113,Antwerp,OH,Ohio,TRUE,,3616,24.9,39125,Paulding,"{'39039':0.68,'39125':99.32}",Paulding|Defiance,39125|39039,FALSE,FALSE,America/New_York
45814,40.9019,-83.61405,Arlington,OH,Ohio,TRUE,,3212,28.4,39063,Hancock,{'39063':100},Hancock,39063,FALSE,FALSE,America/New_York
45816,41.00446,-83.79401,Benton Ridge,OH,Ohio,TRUE,,330,421.8,39063,Hancock,{'39063':100},Hancock,39063,FALSE,FALSE,America/New_York
45817,40.87725,-83.88357,Bluffton,OH,Ohio,TRUE,,6892,40.3,39003,Allen,"{'39003':82.56,'39063':16.72,'39137':0.73}",Allen|Hancock|Putnam,39003|39063|39137,FALSE,FALSE,America/New_York
45819,40.6241,-84.26031,Buckland,OH,Ohio,TRUE,,265,346.5,39011,Auglaize,{'39011':100},Auglaize,39011,FALSE,FALSE,America/New_York
45820,40.8349,-84.08394,Cairo,OH,Ohio,TRUE,,488,290.2,39003,Allen,{'39003':100},Allen,39003,FALSE,FALSE,America/New_York
45821,41.22626,-84.56429,Cecil,OH,Ohio,TRUE,,1186,14,39125,Paulding,"{'39039':1.6,'39125':98.4}",Paulding|Defiance,39125|39039,FALSE,FALSE,America/New_York
45822,40.55265,-84.59799,Celina,OH,Ohio,TRUE,,18714,44.6,39107,Mercer,{'39107':100},Mercer,39107,FALSE,FALSE,America/New_York
45826,40.43575,-84.49344,Chickasaw,OH,Ohio,TRUE,,484,438,39107,Mercer,{'39107':100},Mercer,39107,FALSE,FALSE,America/New_York
45827,41.00316,-84.30094,Cloverdale,OH,Ohio,TRUE,,2050,14.8,39137,Putnam,"{'39125':8.36,'39137':91.64}",Putnam|Paulding,39137|39125,FALSE,FALSE,America/New_York
45828,40.48671,-84.67532,Coldwater,OH,Ohio,TRUE,,6248,71.6,39107,Mercer,{'39107':100},Mercer,39107,FALSE,FALSE,America/New_York
45830,40.90566,-84.09237,Columbus Grove,OH,Ohio,TRUE,,5796,25.4,39137,Putnam,"{'39003':20.62,'39137':79.38}",Putnam|Allen,39137|39003,FALSE,FALSE,America/New_York
45831,41.10998,-84.24956,Continental,OH,Ohio,TRUE,,3269,16.7,39137,Putnam,"{'39039':0.63,'39137':99.37}",Putnam|Defiance,39137|39039,FALSE,FALSE,America/New_York
45832,40.92657,-84.73286,Convoy,OH,Ohio,TRUE,,2923,16.1,39161,Van Wert,"{'39125':0.52,'39161':99.48}",Van Wert|Paulding,39161|39125,FALSE,FALSE,America/New_York
45833,40.83401,-84.34917,Delphos,OH,Ohio,TRUE,,10605,59.7,39003,Allen,"{'39003':55.35,'39137':3.65,'39161':41}",Allen|Van Wert|Putnam,39003|39161|39137,FALSE,FALSE,America/New_York
45835,40.75983,-83.70005,Dola,OH,Ohio,TRUE,,519,9.9,39065,Hardin,{'39065':100},Hardin,39065,FALSE,FALSE,America/New_York
45836,40.79266,-83.63982,Dunkirk,OH,Ohio,TRUE,,1344,23.8,39065,Hardin,{'39065':100},Hardin,39065,FALSE,FALSE,America/New_York
45838,40.74204,-84.47764,Elgin,OH,Ohio,TRUE,,66,141.4,39161,Van Wert,{'39161':100},Van Wert,39161,FALSE,FALSE,America/New_York
45840,41.02537,-83.6521,Findlay,OH,Ohio,TRUE,,55820,126.6,39063,Hancock,{'39063':100},Hancock,39063,FALSE,FALSE,America/New_York
45841,40.87455,-83.73719,Jenera,OH,Ohio,TRUE,,818,14,39063,Hancock,{'39063':100},Hancock,39063,FALSE,FALSE,America/New_York
45843,40.78157,-83.53506,Forest,OH,Ohio,TRUE,,4117,14.3,39065,Hardin,"{'39063':18.32,'39065':64.39,'39175':17.29}",Hardin|Hancock|Wyandot,39065|39063|39175,FALSE,FALSE,America/New_York
45844,40.91747,-84.27739,Fort Jennings,OH,Ohio,TRUE,,3172,23.1,39137,Putnam,"{'39003':2.4,'39137':96.74,'39161':0.86}",Putnam|Allen|Van Wert,39137|39003|39161,FALSE,FALSE,America/New_York
45845,40.33031,-84.38174,Fort Loramie,OH,Ohio,TRUE,,2871,38.3,39149,Shelby,"{'39011':0.69,'39149':99.31}",Shelby|Auglaize,39149|39011,FALSE,FALSE,America/New_York
45846,40.40883,-84.74634,Fort Recovery,OH,Ohio,TRUE,,4297,23,39107,Mercer,"{'39037':6.58,'39107':93.42}",Mercer|Darke,39107|39037,FALSE,FALSE,America/New_York
45849,41.01385,-84.45337,Grover Hill,OH,Ohio,TRUE,,1084,10.6,39125,Paulding,"{'39125':85.07,'39137':1.56,'39161':13.37}",Paulding|Van Wert|Putnam,39125|39161|39137,FALSE,FALSE,America/New_York
45850,40.70409,-83.91821,Harrod,OH,Ohio,TRUE,,3419,23.5,39003,Allen,"{'39003':90.64,'39011':1.51,'39065':7.86}",Allen|Hardin|Auglaize,39003|39065|39011,FALSE,FALSE,America/New_York
45851,41.03234,-84.60004,Haviland,OH,Ohio,TRUE,,746,7.6,39125,Paulding,{'39125':100},Paulding,39125,FALSE,FALSE,America/New_York
45853,40.98624,-84.19854,Kalida,OH,Ohio,TRUE,,1264,501.6,39137,Putnam,{'39137':100},Putnam,39137,FALSE,FALSE,America/New_York
45854,40.75777,-83.95175,Lafayette,OH,Ohio,TRUE,,459,586,39003,Allen,{'39003':100},Allen,39003,FALSE,FALSE,America/New_York
45855,41.08791,-84.58409,Latty,OH,Ohio,TRUE,,154,280.4,39125,Paulding,{'39125':100},Paulding,39125,FALSE,FALSE,America/New_York
45856,41.11526,-83.99906,Leipsic,OH,Ohio,TRUE,,5211,19.1,39137,Putnam,"{'39063':0.21,'39069':1.35,'39137':98.44}",Putnam|Henry|Hancock,39137|39069|39063,FALSE,FALSE,America/New_York
45858,41.1077,-83.80444,Mc Comb,OH,Ohio,TRUE,,2880,18.9,39063,Hancock,{'39063':100},Hancock,39063,FALSE,FALSE,America/New_York
45859,40.68363,-83.77859,Mc Guffey,OH,Ohio,TRUE,,508,143.7,39065,Hardin,{'39065':100},Hardin,39065,FALSE,FALSE,America/New_York
45860,40.394,-84.5134,Maria Stein,OH,Ohio,TRUE,,2314,25.1,39107,Mercer,{'39107':100},Mercer,39107,FALSE,FALSE,America/New_York
45861,41.08281,-84.42657,Melrose,OH,Ohio,TRUE,,207,60.9,39125,Paulding,{'39125':100},Paulding,39125,FALSE,FALSE,America/New_York
45862,40.67074,-84.51455,Mendon,OH,Ohio,TRUE,,1524,15.9,39107,Mercer,"{'39011':3.38,'39107':96.62}",Mercer|Auglaize,39107|39011,FALSE,FALSE,America/New_York
45863,40.90781,-84.44728,Middle Point,OH,Ohio,TRUE,,1279,16.1,39161,Van Wert,{'39161':100},Van Wert,39161,FALSE,FALSE,America/New_York
45864,41.09936,-84.14086,Miller City,OH,Ohio,TRUE,,168,55.4,39137,Putnam,{'39137':100},Putnam,39137,FALSE,FALSE,America/New_York
45865,40.39152,-84.36881,Minster,OH,Ohio,TRUE,,4905,57.8,39011,Auglaize,"{'39011':75.01,'39149':24.99}",Auglaize|Shelby,39011|39149,FALSE,FALSE,America/New_York
45866,40.49132,-84.55159,Montezuma,OH,Ohio,TRUE,,142,378.9,39107,Mercer,{'39107':100},Mercer,39107,FALSE,FALSE,America/New_York
45867,40.89835,-83.53695,Mount Blanchard,OH,Ohio,TRUE,,1113,17.9,39063,Hancock,"{'39063':98.15,'39175':1.85}",Hancock|Wyandot,39063|39175,FALSE,FALSE,America/New_York
45868,40.96627,-83.84967,Mount Cory,OH,Ohio,TRUE,,650,14.1,39063,Hancock,{'39063':100},Hancock,39063,FALSE,FALSE,America/New_York
45869,40.4566,-84.39712,New Bremen,OH,Ohio,TRUE,,4811,47.6,39011,Auglaize,"{'39011':96.05,'39107':1.85,'39149':2.1}",Auglaize|Shelby|Mercer,39011|39149|39107,FALSE,FALSE,America/New_York
45870,40.55627,-83.95142,New Hampshire,OH,Ohio,TRUE,,246,184.6,39011,Auglaize,{'39011':100},Auglaize,39011,FALSE,FALSE,America/New_York
45871,40.49377,-84.29967,New Knoxville,OH,Ohio,TRUE,,2008,31.8,39011,Auglaize,"{'39011':77.29,'39149':22.71}",Auglaize|Shelby,39011|39149,FALSE,FALSE,America/New_York
45872,41.1887,-83.68573,North Baltimore,OH,Ohio,TRUE,,4106,53.9,39173,Wood,"{'39063':1.51,'39173':98.49}",Wood|Hancock,39173|39063,FALSE,FALSE,America/New_York
45873,41.11955,-84.39311,Oakwood,OH,Ohio,TRUE,,2263,17.6,39125,Paulding,{'39125':100},Paulding,39125,FALSE,FALSE,America/New_York
45874,40.78698,-84.67284,Ohio City,OH,Ohio,TRUE,,2534,14.2,39161,Van Wert,{'39161':100},Van Wert,39161,FALSE,FALSE,America/New_York
45875,41.02205,-84.06172,Ottawa,OH,Ohio,TRUE,,11403,41.4,39137,Putnam,{'39137':100},Putnam,39137,FALSE,FALSE,America/New_York
45876,40.9273,-84.34122,Ottoville,OH,Ohio,TRUE,,705,555.7,39137,Putnam,{'39137':100},Putnam,39137,FALSE,FALSE,America/New_York
45877,40.9558,-83.93682,Pandora,OH,Ohio,TRUE,,2148,29.7,39137,Putnam,"{'39003':4.49,'39063':0.23,'39137':95.28}",Putnam|Allen|Hancock,39137|39003|39063,FALSE,FALSE,America/New_York
45879,41.12849,-84.5616,Paulding,OH,Ohio,TRUE,,5805,23,39125,Paulding,{'39125':100},Paulding,39125,FALSE,FALSE,America/New_York
45880,41.0677,-84.7361,Payne,OH,Ohio,TRUE,,2690,15.6,39125,Paulding,{'39125':100},Paulding,39125,FALSE,FALSE,America/New_York
45881,40.94953,-83.77562,Rawson,OH,Ohio,TRUE,,1252,19.1,39063,Hancock,{'39063':100},Hancock,39063,FALSE,FALSE,America/New_York
45882,40.67736,-84.67559,Rockford,OH,Ohio,TRUE,,2875,13.8,39107,Mercer,"{'39107':97.24,'39161':2.76}",Mercer|Van Wert,39107|39161,FALSE,FALSE,America/New_York
45883,40.40709,-84.62852,Saint Henry,OH,Ohio,TRUE,,3877,41.6,39107,Mercer,{'39107':100},Mercer,39107,FALSE,FALSE,America/New_York
45884,40.55426,-84.08309,Saint Johns,OH,Ohio,TRUE,,158,333.8,39011,Auglaize,{'39011':100},Auglaize,39011,FALSE,FALSE,America/New_York
45885,40.57147,-84.38856,Saint Marys,OH,Ohio,TRUE,,12741,69,39011,Auglaize,"{'39011':99.69,'39107':0.31}",Auglaize|Mercer,39011|39107,FALSE,FALSE,America/New_York
45886,40.99192,-84.61727,Scott,OH,Ohio,TRUE,,502,10,39161,Van Wert,"{'39125':47.55,'39161':52.45}",Van Wert|Paulding,39161|39125,FALSE,FALSE,America/New_York
45887,40.71001,-84.36402,Spencerville,OH,Ohio,TRUE,,4298,25.7,39003,Allen,"{'39003':80.19,'39011':11.25,'39107':1.14,'39161':7.42}",Allen|Van Wert|Auglaize|Mercer,39003|39161|39011|39107,FALSE,FALSE,America/New_York
45888,40.60224,-84.08683,Uniopolis,OH,Ohio,TRUE,,188,499.6,39011,Auglaize,{'39011':100},Auglaize,39011,FALSE,FALSE,America/New_York
45889,41.14664,-83.63997,Van Buren,OH,Ohio,TRUE,,1634,25.7,39063,Hancock,{'39063':100},Hancock,39063,FALSE,FALSE,America/New_York
45890,40.97569,-83.48986,Vanlue,OH,Ohio,TRUE,,488,17.5,39063,Hancock,{'39063':100},Hancock,39063,FALSE,FALSE,America/New_York
45891,40.87501,-84.57435,Van Wert,OH,Ohio,TRUE,,14905,44.6,39161,Van Wert,{'39161':100},Van Wert,39161,FALSE,FALSE,America/New_York
45894,40.76519,-84.46509,Venedocia,OH,Ohio,TRUE,,635,7.1,39161,Van Wert,{'39161':100},Van Wert,39161,FALSE,FALSE,America/New_York
45895,40.57016,-84.15177,Wapakoneta,OH,Ohio,TRUE,,17930,36.6,39011,Auglaize,"{'39011':99.79,'39091':0.21}",Auglaize|Logan,39011|39091,FALSE,FALSE,America/New_York
45896,40.60422,-83.93135,Waynesfield,OH,Ohio,TRUE,,1839,21.2,39003,Allen,"{'39003':9.33,'39011':82.67,'39065':7.99}",Allen|Auglaize|Hardin,39003|39011|39065,FALSE,FALSE,America/New_York
45897,40.8317,-83.65747,Williamstown,OH,Ohio,TRUE,,36,28.4,39063,Hancock,{'39063':100},Hancock,39063,FALSE,FALSE,America/New_York
45898,40.743,-84.75692,Willshire,OH,Ohio,TRUE,,873,15,39161,Van Wert,"{'39107':17.35,'39161':82.65}",Van Wert|Mercer,39161|39107,FALSE,FALSE,America/New_York
45899,40.80055,-84.77461,Wren,OH,Ohio,TRUE,,110,242,39161,Van Wert,{'39161':100},Van Wert,39161,FALSE,FALSE,America/New_York
